53.0,F,classic,0,0,N,5472,HOUSEHOLD PAYMENT,26809.2,25222.607407407395
63.0,M,classic,0,0,N,2995,HOUSEHOLD PAYMENT,25027.278947368428,24422.457142857147
41.0,F,classic,0,0,N,8744,HOUSEHOLD PAYMENT,24164.93448275862,23710.06666666666
41.0,F,classic,0,0,N,5262,HOUSEHOLD PAYMENT,10258.84193548387,8954.107142857147
50.0,M,classic,0,0,N,8417,HOUSEHOLD PAYMENT,20109.191999999992,19124.29387755101
18.0,F,junior,0,0,N,3564,HOUSEHOLD PAYMENT,18053.722222222226,17574.822950819656
23.0,F,gold,293880,60,D,4898.2,LOAN PAYMENT,39286.70526315789,36381.45714285713
37.0,F,classic,0,0,N,4278,HOUSEHOLD PAYMENT,11184.096825396826,10703.872131147531
36.0,M,classic,0,0,N,1488,HOUSEHOLD PAYMENT,21533.2125,21302.156521739118
26.0,M,classic,0,0,N,3573,HOUSEHOLD PAYMENT,21882.015789473688,21383.282352941176
58.0,F,classic,86184,12,A,7182.5,LOAN PAYMENT,47203.69705882354,38544.25454545454
63.0,F,classic,0,0,N,1542,HOUSEHOLD PAYMENT,6027.218032786886,5745.9929824561395
33.0,F,classic,0,0,N,484,HOUSEHOLD PAYMENT,18338.500000000004,17152.307692307695
57.0,M,classic,0,0,N,6746,HOUSEHOLD PAYMENT,26715.888888888894,25712.363934426245
61.0,M,classic,214596,36,C,5961,LOAN PAYMENT,51908.6761904762,46197.14999999999
51.0,F,classic,0,0,N,4554,HOUSEHOLD PAYMENT,22711.260714285712,21190.68461538461
45.0,M,classic,0,0,N,6927,HOUSEHOLD PAYMENT,13663.987096774197,12742.758620689654
35.0,M,classic,0,0,N,4619.9,LEASING,42965.44255319147,35050.434782608696
24.0,F,classic,92400,12,A,7699.8,LOAN PAYMENT,26119.062500000004,22254.7870967742
46.0,M,classic,0,0,N,9871,HOUSEHOLD PAYMENT,24242.27,22889.210526315783
50.0,M,classic,0,0,N,5207,HOUSEHOLD PAYMENT,23181.376056338027,22679.50724637683
27.0,F,classic,0,0,N,9788,HOUSEHOLD PAYMENT,26940.800000000003,24939.449999999997
18.0,F,junior,71460,36,C,7264,HOUSEHOLD PAYMENT,24180.916666666664,24732.999999999985
55.0,M,classic,61560,12,A,5129.5,LOAN PAYMENT,33488.25277777777,30916.485714285714
21.0,M,classic,0,0,N,9921,HOUSEHOLD PAYMENT,25744.839285714286,24862.37777777777
28.0,M,classic,0,0,N,8468,HOUSEHOLD PAYMENT,35727.09285714286,28990.507692307696
29.0,F,classic,0,0,N,7552,HOUSEHOLD PAYMENT,23018.432142857142,20976.192592592583
33.0,F,classic,170256,24,A,5922,HOUSEHOLD PAYMENT,26344.9676923077,26026.942857142873
58.0,M,classic,0,0,N,4838,HOUSEHOLD PAYMENT,55948.0625,50548.490909090906
34.0,F,classic,0,0,N,3165,HOUSEHOLD PAYMENT,27138.760000000002,27558.555555555547
23.0,M,junior,0,0,N,1449,HOUSEHOLD PAYMENT,22544.734782608703,22294.20597014927
57.0,M,classic,0,0,N,8524,HOUSEHOLD PAYMENT,14713.027777777777,12855.450000000003
20.0,M,junior,0,0,N,397,LEASING,12043.426315789475,10352.34117647059
47.0,F,classic,182040,60,C,3034,LOAN PAYMENT,44622.773999999976,40091.844897959214
31.0,F,gold,0,0,N,4103.8,LEASING,52694.30857142858,44747.77941176476
28.0,F,classic,92976,24,A,3873.7,LOAN PAYMENT,49259.96249999998,42190.784615384604
52.0,M,classic,0,0,N,4876,HOUSEHOLD PAYMENT,19584.07567567568,18934.18857142856
36.0,M,classic,0,0,N,2324.2,LEASING,39715.49259259259,32387.11538461537
41.0,M,gold,0,0,N,5538,HOUSEHOLD PAYMENT,46804.94084507043,41087.42857142857
23.0,M,classic,0,0,N,4182,HOUSEHOLD PAYMENT,23822.219354838708,23473.66440677967
48.0,M,classic,230220,36,C,6395,LOAN PAYMENT,57905.891304347824,53508.90476190476
31.0,F,classic,0,0,N,7927,HOUSEHOLD PAYMENT,19395.55882352941,17766.399999999994
24.0,M,classic,314688,48,C,6556.3,LOAN PAYMENT,41942.54814814815,30758.61923076924
45.0,F,classic,0,0,N,4704,HOUSEHOLD PAYMENT,50748.179687499985,43790.031746031746
34.0,M,classic,0,0,N,6275,HOUSEHOLD PAYMENT,25172.172727272722,24652.94374999999
50.0,M,classic,0,0,N,3531,HOUSEHOLD PAYMENT,24613.399999999998,23249.338461538464
58.0,M,classic,0,0,N,4550,HOUSEHOLD PAYMENT,23821.56212121213,23260.62461538463
36.0,M,classic,0,0,N,6907,HOUSEHOLD PAYMENT,22064.835897435896,21368.64324324323
24.0,M,classic,0,0,N,5259,HOUSEHOLD PAYMENT,9575.221428571429,8483.714999999998
24.0,F,classic,0,0,N,1158,LEASING,43940.37058823531,38575.57611940304
68.0,M,gold,0,0,N,1846,HOUSEHOLD PAYMENT,6818.734883720931,6001.900000000003
32.0,M,gold,0,0,N,3919,HOUSEHOLD PAYMENT,10484.303571428574,8725.31538461539
25.0,F,classic,159744,48,C,3328.2,LOAN PAYMENT,40472.67857142858,41148.69166666667
46.0,M,classic,0,0,N,9071,HOUSEHOLD PAYMENT,19837.33636363636,18818.48
46.0,F,classic,0,0,N,9747,HOUSEHOLD PAYMENT,19769.96,16736.857142857145
50.0,M,classic,0,0,N,7101.3,LOAN PAYMENT,16829.780000000002,12936.833333333334
46.0,M,classic,0,0,N,1305,LEASING,20409.807692307688,18543.679999999993
62.0,M,classic,0,0,N,5028,HOUSEHOLD PAYMENT,11685.951428571425,10260.70909090909
66.0,M,gold,0,0,N,3410,HOUSEHOLD PAYMENT,6198.691176470588,5413.09841269841
57.0,F,classic,0,0,N,1544,HOUSEHOLD PAYMENT,3536.9687499999995,2742.493023255816
40.0,M,classic,0,0,N,14138,HOUSEHOLD PAYMENT,58379.710256410246,54560.38333333337
20.0,M,junior,0,0,N,4719,HOUSEHOLD PAYMENT,19167.472000000005,19267.713043478256
48.0,F,gold,0,0,N,2931.6,LEASING,32441.612500000003,18030.70666666667
23.0,M,gold,0,0,N,1455,HOUSEHOLD PAYMENT,27376.081818181818,26231.251612903212
21.0,F,classic,0,0,N,435,LEASING,8217.01612903226,7437.586440677953
35.0,M,gold,0,0,N,37,HOUSEHOLD PAYMENT,23149.26190476191,21558.08421052631
50.0,F,classic,0,0,N,5332,HOUSEHOLD PAYMENT,24661.28382352941,23706.107462686585
25.0,F,classic,0,0,N,3277,HOUSEHOLD PAYMENT,47699.47962962961,45162.554716981176
35.0,F,classic,0,0,N,4109,HOUSEHOLD PAYMENT,17913.566101694913,17054.796491228055
57.0,F,classic,0,0,N,3022,LEASING,47345.799999999996,39472.65333333333
37.0,M,classic,0,0,N,4996,HOUSEHOLD PAYMENT,25091.428571428572,24654.046153846142
29.0,M,classic,0,0,N,524,HOUSEHOLD PAYMENT,20041.767796610173,19032.575438596476
39.0,M,classic,0,0,N,5513,HOUSEHOLD PAYMENT,25666.408196721313,25065.760000000013
51.0,M,classic,0,0,N,10076,HOUSEHOLD PAYMENT,38644.31333333333,34361.24137931035
57.0,F,classic,0,0,N,4001,HOUSEHOLD PAYMENT,17728.86341463415,16526.846153846145
39.0,F,classic,0,0,N,12133,HOUSEHOLD PAYMENT,51139.012,48629.349999999984
27.0,M,classic,0,0,N,13540,HOUSEHOLD PAYMENT,54527.791304347826,51120.54545454544
57.0,M,gold,0,0,N,5492,HOUSEHOLD PAYMENT,26581.400000000005,25155.849999999988
55.0,M,classic,0,0,N,6828,HOUSEHOLD PAYMENT,17170.681578947373,15452.505555555548
19.0,F,junior,0,0,N,7035,HOUSEHOLD PAYMENT,19660.63636363637,18805.54769230769
47.0,F,classic,0,0,N,7607,HOUSEHOLD PAYMENT,26557.155223880603,26077.039393939416
52.0,F,classic,0,0,N,5464,HOUSEHOLD PAYMENT,21181.4,20570.794117647067
31.0,F,classic,0,0,N,7764,HOUSEHOLD PAYMENT,22189.25357142857,20820.353846153834
37.0,M,classic,0,0,N,4769,HOUSEHOLD PAYMENT,21647.97857142858,20881.67647058825
47.0,M,classic,0,0,N,1381,HOUSEHOLD PAYMENT,24116.77903225807,23727.103333333343
40.0,F,classic,0,0,N,6509,HOUSEHOLD PAYMENT,19367.90655737705,18727.509999999987
54.0,F,gold,0,0,N,5129,HOUSEHOLD PAYMENT,13947.531250000002,12753.990476190464
43.0,F,classic,0,0,N,1189,LEASING,37936.740000000005,33987.77777777778
35.0,M,gold,0,0,N,4379,HOUSEHOLD PAYMENT,59352.685714285704,53761.623529411794
43.0,M,classic,0,0,N,10744,HOUSEHOLD PAYMENT,30351.7,23129.84242424241
55.0,F,classic,0,0,N,1922,LEASING,54232.34666666666,46624.96551724138
18.0,M,junior,0,0,N,5194,HOUSEHOLD PAYMENT,19559.991666666665,18571.45217391304
39.0,F,classic,0,0,N,1018,HOUSEHOLD PAYMENT,22201.692727272726,21010.555555555544
43.0,F,classic,0,0,N,8872,HOUSEHOLD PAYMENT,17652.99285714286,16310.661538461536
46.0,M,classic,0,0,N,5126,HOUSEHOLD PAYMENT,23606.122058823523,22619.45151515153
59.0,M,classic,0,0,N,3005.8,LEASING,48820.51111111112,43065.37499999999
40.0,M,classic,0,0,N,3592.9,LEASING,38789.12142857143,32969.600000000035
45.0,F,classic,0,0,N,6280,HOUSEHOLD PAYMENT,25227.30833333333,23108.582608695648
41.0,M,classic,0,0,N,3978,HOUSEHOLD PAYMENT,26247.52499999999,26058.98028169017
18.0,M,junior,0,0,N,3793,LEASING,39164.544444444444,29816.18823529411
38.0,F,gold,0,0,N,4662,HOUSEHOLD PAYMENT,25694.422916666666,24214.451063829776
46.0,M,classic,0,0,N,2727,HOUSEHOLD PAYMENT,21941.679166666665,21833.518181818174
39.0,M,classic,0,0,N,5852,HOUSEHOLD PAYMENT,16549.292857142857,14451.066666666668
52.0,M,gold,0,0,N,3923,HOUSEHOLD PAYMENT,22546.818750000002,21882.27096774194
20.0,F,junior,231168,48,C,4816,LOAN PAYMENT,46922.768,41443.18333333333
48.0,M,classic,0,0,N,489,HOUSEHOLD PAYMENT,11552.009090909092,11126.640624999989
56.0,F,classic,0,0,N,3537,HOUSEHOLD PAYMENT,26790.105714285717,27119.84848484847
47.0,M,classic,0,0,N,3032,HOUSEHOLD PAYMENT,35706.791999999994,28580.25416666668
44.0,F,classic,0,0,N,989,HOUSEHOLD PAYMENT,22544.97777777777,22692.135294117637
51.0,M,classic,69624,36,C,3197,HOUSEHOLD PAYMENT,22791.157142857144,21101.50526315789
58.0,M,gold,0,0,N,5297,HOUSEHOLD PAYMENT,24540.931111111113,23886.265116279057
30.0,M,classic,0,0,N,5044,HOUSEHOLD PAYMENT,24476.297499999997,23354.779487179476
44.0,M,classic,0,0,N,128,HOUSEHOLD PAYMENT,16970.53529411765,16998.224489795906
19.0,F,junior,0,0,N,14520,HOUSEHOLD PAYMENT,42684.49107142858,36253.34181818184
49.0,F,classic,0,0,N,5369,HOUSEHOLD PAYMENT,17168.449999999997,15839.130000000001
46.0,M,classic,0,0,N,1024,HOUSEHOLD PAYMENT,17861.031034482756,15817.770370370366
22.0,F,classic,0,0,N,3498,HOUSEHOLD PAYMENT,7810.247826086956,5713.710000000001
20.0,F,junior,0,0,N,3354,HOUSEHOLD PAYMENT,18216.825806451612,17144.137931034475
24.0,M,classic,0,0,N,8262,HOUSEHOLD PAYMENT,18803.40298507463,18179.409230769226
41.0,M,gold,0,0,N,3381,HOUSEHOLD PAYMENT,45711.907692307694,43858.916666666664
44.0,M,classic,0,0,N,1043,HOUSEHOLD PAYMENT,40864.489285714284,34911.6
56.0,F,classic,0,0,N,8740,HOUSEHOLD PAYMENT,21594.035,21803.277777777774
55.0,M,classic,0,0,N,1904,LEASING,39066.17837837838,31116.118918918903
36.0,M,classic,0,0,N,1980.9,LEASING,46302.88611111111,45263.04117647061
49.0,M,classic,0,0,N,1194,LEASING,44466.11212121212,36532.96923076927
51.0,F,gold,50460,60,C,7289,HOUSEHOLD PAYMENT,17012.5873015873,15962.740983606544
25.0,F,classic,0,0,N,5284,HOUSEHOLD PAYMENT,26137.856666666667,25652.321428571417
28.0,M,classic,0,0,N,2515,HOUSEHOLD PAYMENT,20655.553846153845,20629.83243243242
18.0,M,junior,0,0,N,9472,HOUSEHOLD PAYMENT,20865.92631578947,20958.422222222212
31.0,M,classic,0,0,N,6559,HOUSEHOLD PAYMENT,22682.988235294124,22324.573333333337
44.0,M,gold,0,0,N,4186,HOUSEHOLD PAYMENT,21365.516666666674,20131.672727272726
45.0,M,classic,0,0,N,1371,HOUSEHOLD PAYMENT,26387.294029850742,26535.487878787902
56.0,M,gold,0,0,N,7523,HOUSEHOLD PAYMENT,25972.953225806454,25327.386666666673
33.0,M,classic,0,0,N,5305,HOUSEHOLD PAYMENT,48846.77674418604,44386.900000000016
34.0,M,classic,0,0,N,5751,HOUSEHOLD PAYMENT,64824.26,67436.35384615384
46.0,M,classic,0,0,N,7503,HOUSEHOLD PAYMENT,26116.400000000005,23454.229999999992
23.0,F,classic,0,0,N,3207,HOUSEHOLD PAYMENT,18221.736363636363,16027.280000000002
45.0,F,classic,437460,60,C,7291.3,LOAN PAYMENT,45436.166666666664,45335.90000000001
49.0,M,classic,380160,60,C,6336,LOAN PAYMENT,52490.50925925927,49244.20400000004
25.0,M,classic,0,0,N,2025,LEASING,16320.131250000002,14771.533333333333
50.0,M,classic,0,0,N,580,HOUSEHOLD PAYMENT,8306.882142857145,7408.312000000003
57.0,M,classic,0,0,N,8306,HOUSEHOLD PAYMENT,26334.457142857143,23311.479999999992
56.0,F,classic,0,0,N,5101,HOUSEHOLD PAYMENT,16908.976,15196.33333333333
31.0,M,gold,0,0,N,4560,HOUSEHOLD PAYMENT,41428.977272727265,37371.5619047619
56.0,F,classic,0,0,N,1394,HOUSEHOLD PAYMENT,38821.0829787234,35777.54782608698
37.0,F,classic,0,0,N,3554.8,LEASING,37960.63770491803,36110.467857142896
22.0,F,classic,0,0,N,4373,HOUSEHOLD PAYMENT,17511.182758620693,16658.918518518512
60.0,M,gold,41256,12,C,3438,LOAN PAYMENT,54416.31612903226,40655.75333333333
40.0,M,classic,24792,24,C,3301,HOUSEHOLD PAYMENT,25070.23030303031,23187.84999999999
26.0,F,classic,0,0,N,22,HOUSEHOLD PAYMENT,6618.982142857142,5942.466666666668
34.0,F,classic,48744,36,C,3217,HOUSEHOLD PAYMENT,21352.703125,21495.606666666656
61.0,M,classic,0,0,N,3170,HOUSEHOLD PAYMENT,24982.085714285717,25199.45
55.0,F,classic,0,0,N,2601,HOUSEHOLD PAYMENT,5260.580952380954,4033.2352941176464
20.0,M,junior,0,0,N,4187,LEASING,36680.60652173913,29120.444444444445
27.0,M,gold,0,0,N,7524,HOUSEHOLD PAYMENT,49779.643076923065,45959.78125
26.0,M,classic,82896,12,A,6907.5,LOAN PAYMENT,45111.62647058823,40413.381818181864
19.0,F,junior,0,0,N,4104,HOUSEHOLD PAYMENT,54805.461111111115,47318.62222222224
30.0,M,classic,0,0,N,1433,HOUSEHOLD PAYMENT,23835.091304347825,23806.104761904757
54.0,F,classic,0,0,N,5122,HOUSEHOLD PAYMENT,26833.88518518519,26068.047999999988
44.0,F,classic,0,0,N,3698,HOUSEHOLD PAYMENT,15495.133333333335,13519.315789473687
52.0,F,classic,0,0,N,5022,HOUSEHOLD PAYMENT,23237.154838709677,22572.647457627125
60.0,M,classic,0,0,N,5866,HOUSEHOLD PAYMENT,24317.04705882353,23205.539393939383
32.0,M,classic,0,0,N,6722,HOUSEHOLD PAYMENT,17153.414285714287,14777.907692307694
39.0,F,gold,0,0,N,9388,HOUSEHOLD PAYMENT,5451.749999999998,5566.666666666667
21.0,F,junior,123216,48,C,2567.3,LOAN PAYMENT,46236.950943396216,43536.67843137251
42.0,F,classic,0,0,N,8001,HOUSEHOLD PAYMENT,36243.14307692307,34922.91269841273
41.0,M,classic,0,0,N,9037,HOUSEHOLD PAYMENT,19723.236363636366,19420.703225806443
49.0,M,classic,0,0,N,3649,HOUSEHOLD PAYMENT,16156.525581395354,15907.248780487795
18.0,M,junior,0,0,N,7334,HOUSEHOLD PAYMENT,34098.69846153846,32105.876190476232
20.0,F,junior,0,0,N,9131,HOUSEHOLD PAYMENT,22788.925641025635,20173.94054054053
46.0,M,classic,0,0,N,363,HOUSEHOLD PAYMENT,13243.948571428571,10796.951515151513
20.0,F,junior,0,0,N,3175,HOUSEHOLD PAYMENT,61994.88333333333,51494.37241379311
59.0,M,classic,0,0,N,8364,HOUSEHOLD PAYMENT,24721.28909090909,23858.78113207547
27.0,M,gold,0,0,N,2221.7,LEASING,44160.630000000005,40510.08235294117
26.0,M,classic,177744,48,D,3702.8,LOAN PAYMENT,32449.724615384624,25913.441269841267
41.0,F,classic,0,0,N,6404,HOUSEHOLD PAYMENT,14564.522222222224,14012.013333333336
50.0,F,classic,0,0,N,1272,HOUSEHOLD PAYMENT,11942.473333333333,11178.08888888889
33.0,M,classic,0,0,N,7388,HOUSEHOLD PAYMENT,26442.76176470588,26314.644776119425
58.0,F,classic,0,0,N,2112,HOUSEHOLD PAYMENT,4717.099999999999,4011.548387096778
40.0,M,classic,0,0,N,1951.3,LEASING,38329.22926829268,33672.96923076925
29.0,M,classic,0,0,N,8811,HOUSEHOLD PAYMENT,21680.800000000003,21788.02499999999
57.0,M,classic,0,0,N,1882,LEASING,22310.83846153846,22193.990476190487
75.0,M,classic,0,0,N,148,HOUSEHOLD PAYMENT,5392.70153846154,4994.809836065574
62.0,M,classic,39024,12,A,3252.2,LOAN PAYMENT,32575.573684210533,31256.427027027035
47.0,M,classic,0,0,N,6149,HOUSEHOLD PAYMENT,20217.289583333335,19018.069565217378
53.0,M,classic,0,0,N,912,HOUSEHOLD PAYMENT,4606.194736842107,3978.2754716981167
63.0,M,gold,0,0,N,8462,HOUSEHOLD PAYMENT,45230.72571428572,38834.478260869604
31.0,M,classic,0,0,N,8340,HOUSEHOLD PAYMENT,25336.831578947367,23722.766666666663
52.0,F,classic,0,0,N,1951.3,LEASING,34878.06000000001,31660.881081081072
28.0,F,classic,0,0,N,7806,HOUSEHOLD PAYMENT,21041.09512195122,20435.066666666655
18.0,F,junior,0,0,N,11462,HOUSEHOLD PAYMENT,32726.941666666677,31143.91489361702
34.0,F,classic,276084,36,C,7668.7,LOAN PAYMENT,50565.24705882353,39294.618749999994
19.0,F,junior,0,0,N,6369,HOUSEHOLD PAYMENT,13505.712121212122,12593.574193548386
38.0,M,classic,0,0,N,5091,HOUSEHOLD PAYMENT,49207.882352941175,43890.933333333334
50.0,F,classic,0,0,N,7786.5,LOAN PAYMENT,48440.887500000004,45451.06666666666
33.0,F,classic,0,0,N,1376,HOUSEHOLD PAYMENT,4526.3771428571445,3811.1343283582123
18.0,F,junior,0,0,N,2471,HOUSEHOLD PAYMENT,9559.693333333333,6627.338461538461
20.0,M,junior,0,0,N,2038,HOUSEHOLD PAYMENT,4752.796666666666,4271.630769230771
39.0,M,classic,0,0,N,3964,HOUSEHOLD PAYMENT,15578.902941176473,14978.731249999993
47.0,M,classic,0,0,N,9838,HOUSEHOLD PAYMENT,25936.76964285714,24810.327272727274
30.0,F,classic,0,0,N,3240,HOUSEHOLD PAYMENT,23520.212000000003,22724.86956521738
43.0,M,gold,0,0,N,813,HOUSEHOLD PAYMENT,18837.31739130435,18053.05
24.0,M,classic,0,0,N,4247,HOUSEHOLD PAYMENT,23240.093333333334,22318
62.0,M,classic,0,0,N,7543,HOUSEHOLD PAYMENT,22474.248275862068,22145.585714285717
49.0,M,classic,0,0,N,9212,HOUSEHOLD PAYMENT,25266.485294117643,25720.149999999987
26.0,M,classic,0,0,N,478,HOUSEHOLD PAYMENT,58140.57692307691,60106.843478260875
49.0,F,classic,0,0,N,12659,HOUSEHOLD PAYMENT,47770.28571428572,47324.916666666664
22.0,M,classic,0,0,N,4543,HOUSEHOLD PAYMENT,11747.860606060605,10778.109374999989
56.0,M,classic,0,0,N,2274,LEASING,30002.510344827588,25809.578571428556
58.0,F,classic,0,0,N,5446,HOUSEHOLD PAYMENT,23169.587500000005,21470.490909090902
21.0,M,junior,0,0,N,860,HOUSEHOLD PAYMENT,13674.08918918919,12974.759999999995
25.0,F,classic,0,0,N,6634,HOUSEHOLD PAYMENT,26712.809090909093,26026.48148148149
53.0,M,classic,0,0,N,399,HOUSEHOLD PAYMENT,15209.741935483871,14740.24137931034
37.0,F,classic,0,0,N,5258,HOUSEHOLD PAYMENT,24804.564705882356,23927.04374999999
23.0,F,classic,0,0,N,557,HOUSEHOLD PAYMENT,62562.331999999995,50760.151999999995
32.0,F,classic,0,0,N,3414,HOUSEHOLD PAYMENT,26888.22916666666,25737.539130434772
20.0,M,junior,0,0,N,2189,HOUSEHOLD PAYMENT,14713.866666666665,14324.07096774193
39.0,F,classic,0,0,N,1580,HOUSEHOLD PAYMENT,47240.88970588236,37524.04776119407
38.0,M,classic,0,0,N,4418,HOUSEHOLD PAYMENT,15161.82702702703,14291.731428571422
55.0,F,classic,0,0,N,4051,HOUSEHOLD PAYMENT,14545.965714285716,12861.012121212118
56.0,F,classic,0,0,N,3430,HOUSEHOLD PAYMENT,16423.2923076923,15224.312499999985
40.0,M,classic,0,0,N,4261,HOUSEHOLD PAYMENT,27940.49677419355,21646.129032258064
49.0,F,classic,0,0,N,3382.7,LEASING,38082.36285714286,35608.9375
34.0,M,classic,0,0,N,6435,HOUSEHOLD PAYMENT,16885.364285714288,18307.4
69.0,F,classic,0,0,N,1537,HOUSEHOLD PAYMENT,6688.410769230769,6191.635483870963
19.0,F,junior,0,0,N,2128,HOUSEHOLD PAYMENT,23336.14307692308,22381.49206349207
33.0,F,classic,0,0,N,3382.7,LEASING,33651.95517241379,27914.0857142857
44.0,M,classic,0,0,N,1791,HOUSEHOLD PAYMENT,16588.6,15861.089473684202
67.0,M,classic,0,0,N,3407,HOUSEHOLD PAYMENT,5261.278048780487,4508.972222222224
18.0,M,junior,0,0,N,7037,HOUSEHOLD PAYMENT,13826.57391304348,12730.847619047621
39.0,F,gold,0,0,N,6946,HOUSEHOLD PAYMENT,22769.643939393944,21535.938461538462
28.0,M,classic,0,0,N,7862,HOUSEHOLD PAYMENT,27157.454000000005,27329.354166666668
22.0,M,classic,271584,48,C,5658,LOAN PAYMENT,38351.69696969697,31985.012499999986
29.0,F,classic,0,0,N,2388,HOUSEHOLD PAYMENT,21197.535294117653,19480.27499999999
53.0,M,classic,0,0,N,7824,HOUSEHOLD PAYMENT,49782.26714285714,44454.643478260914
37.0,F,classic,0,0,N,7797,HOUSEHOLD PAYMENT,20900.841666666667,19492.218181818178
55.0,M,classic,0,0,N,3581,HOUSEHOLD PAYMENT,23673.42258064516,23498.999999999993
33.0,M,classic,0,0,N,5579,HOUSEHOLD PAYMENT,13274.832352941175,12474.981249999995
54.0,M,classic,0,0,N,4633,HOUSEHOLD PAYMENT,12773.674468085106,12948.546666666658
40.0,F,classic,0,0,N,3217,HOUSEHOLD PAYMENT,33577.46315789474,29507.14285714286
33.0,F,classic,0,0,N,2597,LOAN PAYMENT,10169.417647058828,11962.509090909092
51.0,M,classic,0,0,N,7642,HOUSEHOLD PAYMENT,18322.216279069773,17245.273170731696
19.0,M,junior,0,0,N,6598,HOUSEHOLD PAYMENT,14448.041666666668,12984.058823529407
33.0,F,classic,0,0,N,11123,HOUSEHOLD PAYMENT,41689.11666666667,40720.918518518505
28.0,M,classic,0,0,N,6302,HOUSEHOLD PAYMENT,45945.99090909091,43359.3209302326
37.0,F,classic,0,0,N,5478,HOUSEHOLD PAYMENT,22315.238235294124,21734.33749999999
46.0,F,classic,0,0,N,11469,HOUSEHOLD PAYMENT,33020.39076923077,25821.656250000015
48.0,F,gold,0,0,N,3904,HOUSEHOLD PAYMENT,25008.7551724138,24617.474074074067
45.0,M,classic,0,0,N,9023,HOUSEHOLD PAYMENT,37618.73725490196,34566.354166666664
18.0,M,junior,0,0,N,987,HOUSEHOLD PAYMENT,30635.5375,28021.2
44.0,M,classic,0,0,N,4009,HOUSEHOLD PAYMENT,8593.877499999999,8162.470270270271
57.0,M,classic,0,0,N,881,HOUSEHOLD PAYMENT,12847.863157894739,11833.172222222216
47.0,F,classic,0,0,N,9060,HOUSEHOLD PAYMENT,20512.915,19604.642105263145
53.0,F,gold,0,0,N,4739,HOUSEHOLD PAYMENT,24792.229629629626,23870.703999999994
38.0,M,classic,0,0,N,3035,HOUSEHOLD PAYMENT,25288.171212121204,24569.384375000016
40.0,F,gold,0,0,N,7701,HOUSEHOLD PAYMENT,26180.745714285717,25468.800000000017
35.0,M,classic,0,0,N,553,HOUSEHOLD PAYMENT,31186.300000000003,24626.14285714286
20.0,F,junior,0,0,N,3216,HOUSEHOLD PAYMENT,24181.036363636355,23983.748387096763
22.0,F,junior,0,0,N,4828,HOUSEHOLD PAYMENT,21564.517500000005,21222.394736842092
43.0,F,classic,0,0,N,2515,HOUSEHOLD PAYMENT,5226.15925925926,4222.026086956523
56.0,M,classic,0,0,N,3072.1,LEASING,32903.55531914892,28197.79565217392
30.0,F,classic,0,0,N,5500,HOUSEHOLD PAYMENT,21715.56511627906,21122.760975609744
18.0,M,junior,0,0,N,7241,HOUSEHOLD PAYMENT,13206.010000000002,11261.07142857143
48.0,F,classic,0,0,N,4227,HOUSEHOLD PAYMENT,26027.59166666666,24240.718181818174
56.0,M,classic,0,0,N,1248.5,LEASING,54736.82884615385,50613.34901960788
20.0,F,junior,0,0,N,3711,HOUSEHOLD PAYMENT,22694.33703703704,20831.90399999999
35.0,F,classic,0,0,N,5350,HOUSEHOLD PAYMENT,23415.176190476195,21293.105263157893
57.0,M,gold,0,0,N,3069,HOUSEHOLD PAYMENT,20569.55483870968,20460.655172413786
22.0,F,junior,0,0,N,8279,HOUSEHOLD PAYMENT,26317.044444444433,25903.62816901411
42.0,F,classic,0,0,N,9510,HOUSEHOLD PAYMENT,25344.810144927542,24895.358823529434
57.0,F,classic,0,0,N,2362,HOUSEHOLD PAYMENT,22475.776470588233,21202.539393939383
53.0,M,classic,0,0,N,3521,HOUSEHOLD PAYMENT,18461.493333333336,16849.338461538464
50.0,F,classic,0,0,N,3869,HOUSEHOLD PAYMENT,24949.282258064508,24217.731147540995
54.0,F,classic,0,0,N,314,HOUSEHOLD PAYMENT,16447.11612903226,16005.332203389817
63.0,M,classic,0,0,N,6955,HOUSEHOLD PAYMENT,26590.3,23511.04
48.0,F,classic,0,0,N,6035,HOUSEHOLD PAYMENT,12594.511111111113,10847.224000000004
58.0,F,classic,0,0,N,8957,HOUSEHOLD PAYMENT,40990.900000000016,33164.62702702702
62.0,M,classic,0,0,N,7012,HOUSEHOLD PAYMENT,19034.273015873023,18465.773770491793
59.0,F,classic,0,0,N,4806,HOUSEHOLD PAYMENT,16692.905882352938,15605.496969696955
27.0,F,classic,0,0,N,5948,HOUSEHOLD PAYMENT,15141.975862068964,13708.881481481481
48.0,F,classic,0,0,N,3224.5,LEASING,34811.97857142857,32625.927272727295
38.0,F,classic,41856,48,C,1926,HOUSEHOLD PAYMENT,19448.95625,18413.95483870967
36.0,F,classic,0,0,N,2520.1,LEASING,50220.04150943395,44592.88461538465
21.0,F,classic,0,0,N,3006,HOUSEHOLD PAYMENT,19279.55,17627.487500000003
23.0,M,junior,0,0,N,4534,HOUSEHOLD PAYMENT,17042.555357142857,16649.492592592578
33.0,M,classic,0,0,N,4125.2,LEASING,43909.54722222223,41028.62857142857
38.0,F,classic,0,0,N,4609.6,LEASING,50220.33913043478,44913.73529411765
21.0,F,classic,0,0,N,4556,LEASING,37551.56111111111,38666.187499999985
49.0,M,classic,51408,24,A,2142,LOAN PAYMENT,41360.17580645161,34898.760000000046
50.0,F,classic,100128,24,C,4172,LOAN PAYMENT,39642.88787878787,36036.7
